"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1900810695110996357","Sat Mar 15 07:25:59 +0000 2025","7350","yang ikut snbp udah deh lolos aja lu semuanya biar yang ikut snbt nanti dikit","1900810695110996357","","","in","","179","350","949","https://x.com/bukanbagusloh/status/1900810695110996357","1120455928329801728","bukanbagusloh"
"1901949906446655752","Tue Mar 18 10:52:48 +0000 2025","41","Spill porto yg ditolak fsrd itb krisar nyaa plss biar dibales di snbt BTWW MOOTS DONG YG PEJUANG FSRD ITB JUGAA https://t.co/ZQ1HIm4D4u","1901949906446655752","https://pbs.twimg.com/media/GmUVWGdagAAVlS8.jpg","","in","","5","8","7","https://x.com/perukoii/status/1901949906446655752","1281957752269488128","perukoii"
"1900937583917461779","Sat Mar 15 15:50:12 +0000 2025","62","[Skor SNBT K3 UI] Berdasarkan data SNBT K3 UI 2024 rentang skor berkisar antara 670 00 hingga 738 22 dengan rata-rata 710 45 dan standar deviasi 18 18 https://t.co/KDanG1PKTq","1900937583917461779","https://pbs.twimg.com/media/GmF8GZ2aMAAxYuE.jpg","","in","Malam Keos INI","6","9","9","https://x.com/fgnurdin/status/1900937583917461779","1664598972353355776","fgnurdin"
"1902201331831730606","Wed Mar 19 03:31:53 +0000 2025","588","[OPEN GIVE AWAY AKUN PREMIUM SNBT] Halo0ooa temen berhubung aku lolos SNBP disini aku mau open give away 3 akun premium buat belajar SNBT kalian bisa pilih mau yg mana: - Cerebrum - NF Juara - Try Out Alphastude Bagi yg berminat bisa rep yh bantu like/RT https://t.co/uHYLQdYMv9","1902201331831730606","https://pbs.twimg.com/media/GmX6BwVbEAAuiSH.jpg","","in","not fully #studytwt","2","244","255","https://x.com/anakkemant/status/1902201331831730606","1665212062342205441","anakkemant"
"1902385134650978361","Wed Mar 19 15:42:15 +0000 2025","14","Data Kelolosan SNBT 2025 SMAN 104 JAKARTA 1. FK UI: 820 2. FH UI: 815 2. FK UI: 810 3: FK UPNVJ: 800 4. Teknik Biomedis UI: 800 5. Teknik Industri UI: 800 6. Statistika UI: 800 7. Kesehatan Masyarakat UI: 800 8. Akuntansi UPNVJ: 800 9. dst. Posisi sekolah nasional: 1","1902385134650978361","","","in","thechase","0","3","3","https://x.com/dtrlskl/status/1902385134650978361","1264894113591132160","dtrlskl"
"1901928504931086476","Tue Mar 18 09:27:46 +0000 2025","29","Izin misuh.UNRI USU ANJENGGGGGGGGG NILAI GUA UDH DI 92 9 COK.AWAS LU NTAR KITA JUMPA LAGI DI SNBT. https://t.co/SvKzgODqA7","1901928504931086476","https://pbs.twimg.com/media/GmUB5T2bgAAUXzo.jpg","","in","","0","5","0","https://x.com/J30NJUNGK00K_/status/1901928504931086476","1399957123631484936","J30NJUNGK00K_"
"1902322847407919292","Wed Mar 19 11:34:44 +0000 2025","238","[GIVEAWAY] haloo pejuang PTN 2025 buat kalian yg belum lolos SNBP tpi pgn melanjutkan perjuangan SNBT aku mau bagi 2 KUOTA PREMIUM BANGSOAL PERIODE 1 BULAN untk nemenin belajar UTBK. syaratnya like repost &amp; komen menarik. aku tutup tgl 22 Maret yaa semoga beruntung https://t.co/XoZMO5G4os","1902322847407919292","https://pbs.twimg.com/media/GmZoi0ea8AIjtRH.jpg","","in","","1","87","113","https://x.com/2twicy/status/1902322847407919292","1652293693829939200","2twicy"
"1901966912483172716","Tue Mar 18 12:00:23 +0000 2025","4017","ga lolos snbp pertanda pasti lolos snbt pil pertama","1901966912483172716","","","tl","","87","67","1206","https://x.com/witriristudie/status/1901966912483172716","1611725304376233984","witriristudie"
"1901261241269780531","Sun Mar 16 13:16:18 +0000 2025","964","[Drilling Soal Try Out SNBT] Substest : PK Jumlah Soal : 15 Soal -Jangan lupa berbagi dengan Retweet ya- https://t.co/OLJO13bZxw","1901261241269780531","https://pbs.twimg.com/media/GmKjAjcbkAAWlCL.png","","in","Latsol & Pendaftaran ⤵️⤵️","1","1","214","https://x.com/SaintekFocuss/status/1901261241269780531","1284323151120220167","SaintekFocuss"
"1902692078733402205","Thu Mar 20 12:01:56 +0000 2025","829","Jangan lupa belajar inget kamu pejuang SNBT ","1902692078733402205","","","in","Jl. Purnawarman No. 36 B ","46","75","204","https://x.com/officialgopusat/status/1902692078733402205","2959072057","officialgopusat"
"1902515799895794136","Thu Mar 20 00:21:28 +0000 2025","19","── Pembahasan Penalaran Kuantitatif (PK) ₊˚⊹ᰔ TO Pahamify #12 ദ്ദി ˉ͈̀꒳ˉ͈́ ) notes: di sini aku pake cara aku sendiri ya so cmiiw dan kalo ada cara yang lebih mudah dan cepet plis lmk doain lolos SNBT 2025 di pil. 1 semangat smw️‍️‍️‍️‍️‍ https://t.co/UlLvI0fz7M","1902515799895794136","","","in","","1","5","3","https://x.com/czhongnov/status/1902515799895794136","1518723565142519808","czhongnov"
"1902640820148441416","Thu Mar 20 08:38:15 +0000 2025","269","[ giveaway bayar utbk ] ada yang mau di bayarin buat daftar utbknya ? langsung rt &amp; rep doa terbaik kamu buat kedepanya + bantu doain aku semoga bisa lolos snbt 2025 ini end 23 maret aku pilih 1 pemenang lewat spin ","1902640820148441416","","","in","ugm","0","158","149","https://x.com/ciseyrts/status/1902640820148441416","1182618010881646592","ciseyrts"
"1901639815323586994","Mon Mar 17 14:20:37 +0000 2025","96","Rae Lil black https://t.co/WOkimoV7uv https://t.co/rg6WmlIuI9 https://t.co/Be5AM7bsuh https://t.co/3RFJTDRJRg senin ready vcs malam hello yg 1 446 jt juni 2025 Boba seribu rupiah SNBT besok selasa","1901639815323586994","","","in","Las Vegas, NV","0","5","10","https://x.com/colbacol123/status/1901639815323586994","1869649824330788864","colbacol123"
"1900544739478519874","Fri Mar 14 13:49:10 +0000 2025","2084"," Udah sering ikut tryout tapi skor segitu-segitu aja? Stop jangan cuma ngerjain aja! Di thread ini aku bakal kasih tahu cara review TO SNBT yang bikin skorku stabil dan terus naik! [ A Thread ] By : @meltodicc https://t.co/Zk9DC5fT4D","1900544739478519874","https://pbs.twimg.com/media/GmAXXjmaYAAv3Tf.jpg","","in","surviving at medstud🩺","5","8","546","https://x.com/meltodicc/status/1900544739478519874","1804399839821860864","meltodicc"
"1901922716959310109","Tue Mar 18 09:04:46 +0000 2025","61","#portofoliosnbp2025 ditolak fsrd itb :&lt; pls kritik dan saran agar aku bisa membantai di snbt https://t.co/7slgUDxbxx","1901922716959310109","https://pbs.twimg.com/media/GmT8n75aEAAEpP2.jpg","","in","","2","4","4","https://x.com/dmovingcastle/status/1901922716959310109","1641705238150418434","dmovingcastle"
"1902363862424547579","Wed Mar 19 14:17:43 +0000 2025","3","h+1 merah ngebahas soal dan nyoba daftar jurusan :&gt; (jurusan ganti total semoga di izinkan Allah aamiin) https://t.co/DbJxCO9dZo","1902363862424547579","https://pbs.twimg.com/media/GmaN1zQa8AMKcxO.jpg","","in","bobo","0","3","0","https://x.com/ksnlopers/status/1902363862424547579","1400269422816759809","ksnlopers"
"1901854906295705939","Tue Mar 18 04:35:19 +0000 2025","7885","[snbt] gimana cara kalian memahami pola begini... https://t.co/dzDsfTxiQ2","1901854906295705939","https://pbs.twimg.com/media/GmS-9TuWMAAusyG.jpg","","in","kirim menfess 👉","75","72","581","https://x.com/snbtfess/status/1901854906295705939","1515005472146812932","snbtfess"
"1900811282552647753","Sat Mar 15 07:28:19 +0000 2025","11","Semoga seterusnya tiap ngerjain latsol to utbk bisa bener 75% https://t.co/qYbokMeRe1","1900811282552647753","https://pbs.twimg.com/media/GmEJyXwawAA4WXt.jpg","","in","BIGWINS","1","0","2","https://x.com/runlyfr/status/1900811282552647753","1834563142246137856","runlyfr"
"1901993753268941147","Tue Mar 18 13:47:02 +0000 2025","12","hidup berjalan spt bajingan beneran tapi at least lu punya kakel dan dekel yang super duper care (+ kak nanda + kak moza + kak iren) https://t.co/9gxlprbDJf","1901993753268941147","https://pbs.twimg.com/amplify_video_thumb/1901993690727583745/img/TORSlGmlt_js_xqd.jpg","","in","","0","1","0","https://x.com/beletabbies/status/1901993753268941147","1240312049156026370","beletabbies"
"1900673154781245706","Fri Mar 14 22:19:27 +0000 2025","19","Buat temen temen yang masih ragu sama pilihannya mungkin aku bisa bantu kasih arahan dan konsultasi langsung dm aja ya https://t.co/Hj7iRu7epx","1900673154781245706","https://pbs.twimg.com/media/GmCMKGTbcAESnOb.jpg","","in","","1","3","1","https://x.com/candubelajar_/status/1900673154781245706","1874735095418089472","candubelajar_"
"1903035162746634423","Fri Mar 21 10:45:14 +0000 2025","12","sch! LAPAK SKOR UTBK SNBT UNESA kakak 24 tolong spill skor kalian makasih https://t.co/dn3Y6GQcfX","1903035162746634423","https://pbs.twimg.com/media/GmjwZRTWYAAAEzM.jpg","","in","Kirim Menfess 👇🏻","1","14","1","https://x.com/schfess/status/1903035162746634423","1201673806156161025","schfess"
"1901937835642671596","Tue Mar 18 10:04:50 +0000 2025","20","mantaappsszz ditolak itb sama isi yk :3 #portofoliosnbp2025 oh iya teman boleh minta kritik dan sarannya untuk mengembangkan portofolioku di snbt nanti? terimakasii https://t.co/SJABdw8K9k","1901937835642671596","https://pbs.twimg.com/media/GmUKSk0bgAAQoBP.jpg","","in","she/her ⋆ third year of vhs ","0","6","2","https://x.com/buelajar/status/1901937835642671596","1416698862715035650","buelajar"
"1901177553286819985","Sun Mar 16 07:43:45 +0000 2025","15","CARA MAKSIMALKAN H-38 UTBK SNBT?? https://t.co/4LCDXN8VOx","1901177553286819985","https://pbs.twimg.com/media/GmJW6LOaQAA4YY4.jpg","","in","👇let's study together 🥗✨","0","1","1","https://x.com/lettucelada/status/1901177553286819985","1785176465270829056","lettucelada"
"1902644783157215663","Thu Mar 20 08:54:00 +0000 2025","595","Hari ini ayo ngabuburit bersama 2 tema Soal PM UTBK 2023! Siapa yg bisa? ‍️ https://t.co/yjgHuOqO6c","1902644783157215663","https://pbs.twimg.com/media/GmeNWM9b0AAkwy9.jpg","","in","Rumah","4","2","103","https://x.com/idschool_net/status/1902644783157215663","882450705985839104","idschool_net"
"1902009212630409688","Tue Mar 18 14:48:28 +0000 2025","4","Malam #berbagiberkah dasco lampung snbt way kanan ready #vcs https://t.co/wy6HUeCugs","1902009212630409688","https://pbs.twimg.com/media/GmVLS2zagAAofQI.jpg","","tl","he/him","0","14","2","https://x.com/Diddqle/status/1902009212630409688","1842846254046613504","Diddqle"
"1900938221049311264","Sat Mar 15 15:52:44 +0000 2025","8","[H-39 SNBT] Progres belajar Didn t do much today :) kebanyakan tidur + rebahan cuk jdi hari ini cuma ngereview pk TO analitica doang dan itupun satu nomer aja blm selesai :D karena dilanjutkan dengan bukber ama kluargaaa hehe :3 https://t.co/LWrwPEUX44","1900938221049311264","https://pbs.twimg.com/media/GmF8h-fbcAAkIA8.jpg","","in","Bumi","0","0","1","https://x.com/tobuildastar/status/1900938221049311264","1794788159211118592","tobuildastar"
"1902493871671800202","Wed Mar 19 22:54:20 +0000 2025","2020","A Thread ⭐️Satu Bulan Menuju SNBT⭐️ Thread ini berisikan plan tips materi latsol dll untuk membantu kita semua mempersiapkan SNBT nanti If there's any mistakes feel free to correct me!! #studytwt #utbk #snbt #snbt2025 https://t.co/WKEUEnN3JK","1902493871671800202","https://pbs.twimg.com/media/Gmb8eooaMAAhrgK.jpg","","in","he/him","5","5","375","https://x.com/gakubeeb/status/1902493871671800202","1743490375569076224","gakubeeb"
"1902955969153523972","Fri Mar 21 05:30:32 +0000 2025","7"," Tips &amp; Trik Menjawab soal Literasi Bahasa Indonesia Dengan Benar Haloo bagi kalian pejuang SNBT dan masih kesusahan dalam Menjawab soal soal literasi simak tips &amp; trik dari aku yuk untuk menambah jawaban benar dalam soal soal literasi bahasa Indonesia! (≧∇≦)/ https://t.co/w0tnouj2Xt","1902955969153523972","https://pbs.twimg.com/media/GmioXnWaEAAOf7E.jpg","","in","she/her","1","2","4","https://x.com/hann0u0/status/1902955969153523972","1804794754644996096","hann0u0"
"1902220034300326096","Wed Mar 19 04:46:12 +0000 2025","30","mau pamer awokwokwok aku ketolak snbp snbt nangis sejam lgsg daftar mandiri. aku bisa keterima 4 ptn jalur mandiri jd yg msh blm keterima snbp jgn nyerah dulu yaa https://t.co/NkxOBb6WMa","1902220034300326096","https://pbs.twimg.com/media/GmYLCiYaQAAPSa1.jpg","","in","19 | 🇮🇩 | she/her","0","3","0","https://x.com/aria__uwu/status/1902220034300326096","1777686743988498432","aria__uwu"
"1903043971674230903","Fri Mar 21 11:20:14 +0000 2025","3","Guys bayar UKT semester 1 sama uang pangkal tuh serentak di bulan yang sama buat semua jalur (SNBP SNBT MANDIRI) atau satu-satu tergantung jalur mana yang duluan pengumuman?","1903043971674230903","","","in","","0","2","1","https://x.com/reaverywell/status/1903043971674230903","1789304319222980608","reaverywell"
"1901932533228691605","Tue Mar 18 09:43:46 +0000 2025","8","ditolak yubi HAHAHAHAHH gapapa hbs ini rezekinya di snbt https://t.co/1jZbaJGy3E","1901932533228691605","https://pbs.twimg.com/media/GmUFjn4bEAA-FJQ.jpg","","in","12th grade.","0","4","0","https://x.com/nayyyyhere/status/1901932533228691605","1601160031038504960","nayyyyhere"
"1902241962444591439","Wed Mar 19 06:13:20 +0000 2025","2","Repost! Guyss mau minta saran untuk gamsus eggrang ini ak mw bertarung lagi di snbt! #portofoliosnbp2025 https://t.co/pjLAppZFCV","1902241962444591439","https://pbs.twimg.com/media/GmYe-lEa8AAI5OU.jpg","","in","","0","0","1","https://x.com/asiqinyu/status/1902241962444591439","1428311172235730944","asiqinyu"
"1899972833406755274","Wed Mar 12 23:56:37 +0000 2025","2972","Maaf ya SNBT Alhamdulillah ak lolos SNBP https://t.co/6jwGO3llsi","1899972833406755274","https://pbs.twimg.com/media/Gl4PNs6aIAAXBCu.jpg","","in","Europe","33","52","571","https://x.com/louusun/status/1899972833406755274","1239736131282821120","louusun"
"1902891695756263819","Fri Mar 21 01:15:08 +0000 2025","282","sch! LAPAK SKOR UTBK SNBT UNS kakak 24 spill skor utbk kalian dong https://t.co/VEunzZoxVN","1902891695756263819","https://pbs.twimg.com/media/Gmht6bQXkAAmGvK.jpg","","in","Kirim Menfess 👇🏻","4","96","31","https://x.com/schfess/status/1902891695756263819","1201673806156161025","schfess"
"1902147575287050443","Tue Mar 18 23:58:16 +0000 2025","324","Ingat ga lolos SNBP bukan brarti kalian Gagal ‼️Jangan sampai berlarut dalam kesedihan kalian harus bangkit kembali. Ingat masih ada jalur seleksi SNBT dan SMUP 2025. Pejuang Unpad wajib semangat terus yaa https://t.co/TKAS7XpHtE","1902147575287050443","https://pbs.twimg.com/ext_tw_video_thumb/1902147506601136128/pu/img/nqlY6Cnlodw5ie_X.jpg","","in","Jatinangor","0","288","4","https://x.com/anakdotunpad/status/1902147575287050443","382175669","anakdotunpad"
"1900397835691991292","Fri Mar 14 04:05:26 +0000 2025","45","PORTOFOLIO FILM DAN TELEVISI (FTV) 2024 ️ ini portofolio yang membawa aku lolos SNBT FTV UPI 2024 so here we go! tags. portofolio | film | televisi | porto | ftv | tv ","1900397835691991292","","","in","","1","4","5","https://x.com/miyapointofview/status/1900397835691991292","1419161242569117698","miyapointofview"
"1902248423811657868","Wed Mar 19 06:39:00 +0000 2025","4026","udah H-35 tapi belum belajar SNBT? bisa belajar maksimal gak yaa? a thread by @uwablubuk https://t.co/98zI4kRkjj","1902248423811657868","https://pbs.twimg.com/media/GmYk2cMbwAA82Tn.jpg","","in","INTJ!","6","26","837","https://x.com/uwablubuk/status/1902248423811657868","1833439258503483393","uwablubuk"
"1901959458919706745","Tue Mar 18 11:30:46 +0000 2025","186"," ditolak dkv isi yk gusy awas lu di snbt gwa bantai trus kugenjreng smua org satu satu‼️‼️ #portofoliosnbp2025 https://t.co/CHKkQWnTBM","1901959458919706745","https://pbs.twimg.com/media/GmUeBVHbIAAUwYR.jpg","","in","With Thornie","5","12","22","https://x.com/Ratu_art168/status/1901959458919706745","1399367319273426949","Ratu_art168"
"1901906260683042894","Tue Mar 18 07:59:22 +0000 2025","413"," Leaderboard Try Out UTBK SNBT 8 SainsIn Sebelum melihat pengumuman SNBP sore ini mari kita melihat leaderboard try out 8 terlebih dahulu. Pada leaderboard kali ini terdapat juga informasi mengenai pilihan kampus dan jurusan yang paling banyak dipilih oleh peserta. Btw https://t.co/e3K2yLILZW","1901906260683042894","https://pbs.twimg.com/media/GmTtlucbkAAIXPW.jpg","","in","","11","7","177","https://x.com/sainsinaja/status/1901906260683042894","1147705432628088832","sainsinaja"
"1901347314624790593","Sun Mar 16 18:58:19 +0000 2025","527","Sahuurrrr PK Q10 #utbk #snbt https://t.co/uhjCJljbDa","1901347314624790593","https://pbs.twimg.com/media/GmLxPxvasAAnilX.png","","in","Bali, Indonesia","0","10","67","https://x.com/areaeksak/status/1901347314624790593","1655881887599165442","areaeksak"
"1902420424027423166","Wed Mar 19 18:02:29 +0000 2025","4453","mereka yang ga ada progress snbt karna terlalu berharap snbp aku post story progress belajarku dari skor to cuma 300 sekarang bisa 650 niatnya buat motivasi kalo kita belajar bisa ngejar skor. malah disaltyin wkwk mana rame banget sampe 300+ pesan di grup kelas. how dare u ","1902420424027423166","","","in","18! her | ENTP","19","36","185","https://x.com/latijhan/status/1902420424027423166","1551223349241556992","latijhan"
"1902904292450705702","Fri Mar 21 02:05:12 +0000 2025","212","sch! LAPAK SKOR UTBK SNBT ITS kakak-kakak spill skor nya dongg https://t.co/X1tTs3t1Dz","1902904292450705702","https://pbs.twimg.com/media/Gmh5XpfXAAAwMX3.png","","in","Kirim Menfess 👇🏻","3","80","20","https://x.com/schfess/status/1902904292450705702","1201673806156161025","schfess"
"1901548514179719191","Mon Mar 17 08:17:49 +0000 2025","564","Soal PM UTBK 2023.bAda yg bisa ngerjain? ‍️ https://t.co/kF8IUOP1w7","1901548514179719191","https://pbs.twimg.com/media/GmOoSpkakAAa3n6.jpg","","in","Rumah","0","2","93","https://x.com/idschool_net/status/1901548514179719191","882450705985839104","idschool_net"
"1900855615112835281","Sat Mar 15 10:24:29 +0000 2025","650","Jadwal UM UGM 2025 siapa yang ada rencana untuk daftar ini? Ada yang baru juga nih terkait tes yang diujikan. https://t.co/67kYngGWhf","1900855615112835281","https://pbs.twimg.com/media/GmExw_ZbcAA1zGP.png","","in","Jakarta","30","15","83","https://x.com/utbkcak/status/1900855615112835281","1304292109470498816","utbkcak"
"1901943126664909014","Tue Mar 18 10:25:52 +0000 2025","991","Gimana hasi SNBPnya guys? Selamat bagi yg sudah diterima Bagi yg belum tetep semangat! Masih ada UTBK. Yokk mulai belajar buat SNBT nanti. Buat nunggu buka ada 20 soal PK UTBK 2024 https://t.co/h607QsnqpK","1901943126664909014","https://pbs.twimg.com/media/GmUPLvSbYAApLwm.jpg","","in","Rumah","5","5","195","https://x.com/idschool_net/status/1901943126664909014","882450705985839104","idschool_net"
"1900553006049100048","Fri Mar 14 14:22:01 +0000 2025","21","My 24 snbt/snbp peak moment adalah ini https://t.co/ca5Xa68L5p","1900553006049100048","https://pbs.twimg.com/ext_tw_video_thumb/1900552702771212288/pu/img/D28JrxMpM1NAwecb.jpg","","en","zero base ","0","4","0","https://x.com/nanasinasigrg/status/1900553006049100048","1259661598857105408","nanasinasigrg"
"1901969353421299735","Tue Mar 18 12:10:05 +0000 2025","18","jirlah emang kayaknya masuk tekdus ui sih jalur snbt https://t.co/8TKoHR0p9C","1901969353421299735","https://pbs.twimg.com/media/GmUaQnCbsAA9z7W.jpg","","in","shs, INTJ","1","4","0","https://x.com/xyzeliaw/status/1901969353421299735","1415651229330378754","xyzeliaw"
"1901898789482631350","Tue Mar 18 07:41:26 +0000 2025","48","PRODI TERKETAT DI PTN VOKASI &amp; PTN AKADEMIK pilihan prodinya variatif bgt nih. mulai dr ilmu komunikasi farmasi hingga tataboga https://t.co/1mYVHhAVRG","1901901747708387524","https://pbs.twimg.com/media/GmTpOsPaUAAqTUt.jpg","utbkcak","in","Jakarta","17","1","3","https://x.com/utbkcak/status/1901901747708387524","1304292109470498816","utbkcak"
"1900584457217974350","Fri Mar 14 16:27:00 +0000 2025","2","[H-40 SNBT | H-13 PORTOFOLIO | 14/03/25] Dan yap hari ini aku cuma belajar buat porto. Fyi hari ini aku juga bangun jam set2 siang jadi lebih singkat dibanding kemarin . Rest well moots sayankk https://t.co/exDVGK3eDN","1900584457217974350","https://pbs.twimg.com/media/GmA7eknbUAAda1L.jpg","","in","","0","0","0","https://x.com/studyartwit/status/1900584457217974350","1746001194965999616","studyartwit"
"1902242817088594082","Wed Mar 19 06:16:44 +0000 2025","42","Ubur-ubur ikan lele Kenapa buru buru le..??!!. Entah apa alasannya sehingga RUU TNI Polri dan Kejaksaan terkesan tergesa-gesa untuk disahkan #TolakRUUTNI #tolakruukejaksaan Lamongan Danantara SNBT Polri IHSG https://t.co/diuY6Mbb80","1902242817088594082","https://pbs.twimg.com/media/GmYfwvhbgAAHo1U.jpg","","in","Indonesia ","1","5","24","https://x.com/hope_emak/status/1902242817088594082","794216533413150720","hope_emak"
"1901895951796813973","Tue Mar 18 07:40:20 +0000 2025","7","10 PTN dengan penerima SNBP TERBANYAK! https://t.co/YbvyUbDp5K","1901901468757873018","https://pbs.twimg.com/media/GmTpPk9aEAAwAmf.png","nfjuara","in","Kampus Impian","0","1","0","https://x.com/nfjuara/status/1901901468757873018","1273156736745160704","nfjuara"
"1901900811325808958","Tue Mar 18 07:37:43 +0000 2025","4232","10 PRODI PTN AKADEMIK TERKETAT https://t.co/CChxgnTpYa","1901900811325808958","https://pbs.twimg.com/media/GmToj00bkAAaZy3.jpg","","in","Jakarta","346","114","134","https://x.com/utbkcak/status/1901900811325808958","1304292109470498816","utbkcak"
"1901717161321930928","Mon Mar 17 19:27:58 +0000 2025","27","menamatkan 140 latsol aljabar dan pgl hari malam ini https://t.co/ykQyyV22Yg","1901717161321930928","https://pbs.twimg.com/media/GmRBq3QaoAAQewI.jpg","","in","","0","1","3","https://x.com/zieystuds/status/1901717161321930928","1700443831165124608","zieystuds"
"1901909429546631379","Tue Mar 18 08:11:58 +0000 2025","11","selamat gais yang udah lolos snbp Rekomen : intensif utbk SKS 1bln ini masih ada diskon nih yukk gas aja kunjungi web resmi pahamify dan add kodenya (PFMGENZET + MASIHBISA) t. mipy utbk bimbel online les zonauang unair snbt mandiri ptn maba https://t.co/ljBLHL7Rao","1901909429546631379","https://pbs.twimg.com/media/GmTwithacAApWdV.jpg","","in","","0","1","2","https://x.com/Bayu_Krunch/status/1901909429546631379","3127486988","Bayu_Krunch"
"1901925347874222473","Tue Mar 18 09:15:13 +0000 2025","3648","ptn! guys ini sepi sepi pasti kalian lolos snbt kalo sepi begini https://t.co/Pk8wRTq3pU","1901925347874222473","https://pbs.twimg.com/media/GmT_Bi1WEAAEzzV.jpg","","in","RULES 👉","98","56","69","https://x.com/sbmptnfess/status/1901925347874222473","1205629250423779328","sbmptnfess"
"1901986269166772623","Tue Mar 18 13:17:18 +0000 2025","7","Asik muncul lagi nih soal ku di @sainsinaja . Tenang gak sampe selevel soal osk mat koksemangat gaiss buat yang sedang berjuang di snbt. Semoga dapet biru nanti yaa https://t.co/g9hvDsAUf3","1901986269166772623","https://pbs.twimg.com/media/GmU1-CfaQAAy5Zi.jpg","","in","","0","3","0","https://x.com/parkuskus/status/1901986269166772623","1574735749446270976","parkuskus"
"1901940914865799193","Tue Mar 18 10:17:05 +0000 2025","10","halo halo karena hari ini pengumuman snbp aku mau muncul jugakk hehehe.. buat temen2 yang mungkin blom rezekinya semangat yaa i also went from ️ to kokk!! harus bangkit lebih kuat yaapzz ayoo bantai snbt!! praying for all my moots supaya dapet ijo di snbt https://t.co/cc0lHU880b","1901940914865799193","https://pbs.twimg.com/media/GmUNLhbbMAADzX9.jpg","","in","she/her • 06z","0","3","1","https://x.com/jaeyunad/status/1901940914865799193","1389812197803450368","jaeyunad"
"1901530459743363284","Mon Mar 17 07:06:04 +0000 2025","16","hy oll ak mw on disini lagi &amp; mw nyari temen btw SIAPA YANG UDAH SIAP DAPET UCAPAN SELAMAT DARI SNBP/SNBT ‍️‍️ AYO MOOTS SAMA AK pls pls‼️ aku do'ain kita semua dapet biruu di snbp/snbt https://t.co/ruNe8NB6Av","1901530459743363284","https://pbs.twimg.com/media/GmOX4BlbQAA-EqK.jpg","","in","shs","0","8","2","https://x.com/yesundip/status/1901530459743363284","1290943405866938368","yesundip"
"1902631203980574968","Thu Mar 20 08:00:02 +0000 2025","58","Jangan sedih kalau belum lolos SNBP! Masih ada SNBT yang bisa kamu perjuangkan Persiapkan dirimu sebaik mungkin dan jangan lupa catat jadwal penting SNBT di bawah ini! ⏳ Perjalanan masih panjang jangan kasih kendor! https://t.co/sE7ql2iBuB","1902631203980574968","https://pbs.twimg.com/media/GmdU7M1bcAAxJN0.jpg","","in","Surabaya, Indonesia","3","10","11","https://x.com/Unair_Official/status/1902631203980574968","1110709339","Unair_Official"
"1902537657844166706","Thu Mar 20 01:48:19 +0000 2025","6","Ready vcs cs cek bio IHSG snbt sesudah psht #vcscrottt https://t.co/r65DcRbNZM","1902537657844166706","https://pbs.twimg.com/media/Gmcr6awbcAArP5C.jpg","","in","OPEN. wa: ","0","3","5","https://x.com/wiqntel/status/1902537657844166706","1072297612588474368","wiqntel"
"1901951055526531473","Tue Mar 18 10:57:22 +0000 2025","7","yu guyss snbt seru koo https://t.co/hSFuXzkHyO","1901951055526531473","https://pbs.twimg.com/media/GmUWZpLbAAA86FR.jpg","","en","","1","3","0","https://x.com/wayopzs/status/1901951055526531473","1803805409708478464","wayopzs"
"1901995917009646071","Tue Mar 18 13:55:38 +0000 2025","26","pdhl submit tgl segini tp tetep dapet day 1. gapapa day 1 = lolos pil 1 sekolahku gk bisa snbp jadi plsssss SNBT... jangan galak-galak be nice to meeee yaaa‍️ https://t.co/62aBVDzQcY","1901995917009646071","https://pbs.twimg.com/media/GmU_NAKbkAAmsYa.jpg","","in","","0","9","0","https://x.com/alkheyaa/status/1901995917009646071","1650900614459846658","alkheyaa"
"1901302164435443984","Sun Mar 16 15:58:55 +0000 2025","5","[H-38 SNBT] Progres belajarrr Harini dipenuhi dgn eval TO PK Analitica latihan2 soall (PPU PK PM (SUSAH BNGTT AARGGGGHH)) i realise that klo aku switch eval TO yg beda jdinya pusing yaudah fokus sama yg satu duluwsee yall tmrw inshaa Allah https://t.co/PImoCKsb9O","1901302164435443984","https://pbs.twimg.com/media/GmLG7JuaQAAx9QH.jpg","","in","Bumi","0","0","0","https://x.com/tobuildastar/status/1901302164435443984","1794788159211118592","tobuildastar"
"1901901224456413670","Tue Mar 18 07:39:22 +0000 2025","1526","10 PRODI VOKASI TERKETAT Lebih ngeri lagi https://t.co/ixyRPXBhcC","1901901224456413670","https://pbs.twimg.com/media/GmTo_tYacAAIEj2.jpg","","in","Jakarta","114","32","56","https://x.com/utbkcak/status/1901901224456413670","1304292109470498816","utbkcak"
"1901898789482631350","Tue Mar 18 07:43:49 +0000 2025","15","Halaman mirror https://t.co/V7aojAEhC1","1901902344289464773","https://pbs.twimg.com/media/GmTp6z2boAAbt2N.jpg","utbkcak","in","Jakarta","0","1","0","https://x.com/utbkcak/status/1901902344289464773","1304292109470498816","utbkcak"
"1901898789482631350","Tue Mar 18 07:42:39 +0000 2025","35","Provinsi Pelamar Terbanyak https://t.co/LDZRLoUNc3","1901902051132756212","https://pbs.twimg.com/media/GmTptBkaUAAyuzU.jpg","utbkcak","in","Jakarta","9","1","0","https://x.com/utbkcak/status/1901902051132756212","1304292109470498816","utbkcak"
